date,IV_30d_call_delta1,IV_30d_call_delta2,IV_30d_call_delta3,IV_30d_call_delta4,IV_30d_call_delta5,IV_30d_call_delta6,IV_30d_call_delta7,IV_30d_call_delta8,IV_30d_call_delta9,IV_30d_put_delta1,IV_30d_put_delta2,IV_30d_put_delta3,IV_30d_put_delta4,IV_30d_put_delta5,IV_30d_put_delta6,IV_30d_put_delta7,IV_30d_put_delta8,IV_30d_put_delta9,IV_60d_call_delta1,IV_60d_call_delta2,IV_60d_call_delta3,IV_60d_call_delta4,IV_60d_call_delta5,IV_60d_call_delta6,IV_60d_call_delta7,IV_60d_call_delta8,IV_60d_call_delta9,IV_60d_put_delta1,IV_60d_put_delta2,IV_60d_put_delta3,IV_60d_put_delta4,IV_60d_put_delta5,IV_60d_put_delta6,IV_60d_put_delta7,IV_60d_put_delta8,IV_60d_put_delta9,IV_90d_call_delta1,IV_90d_call_delta2,IV_90d_call_delta3,IV_90d_call_delta4,IV_90d_call_delta5,IV_90d_call_delta6,IV_90d_call_delta7,IV_90d_call_delta8,IV_90d_call_delta9,IV_90d_put_delta1,IV_90d_put_delta2,IV_90d_put_delta3,IV_90d_put_delta4,IV_90d_put_delta5,IV_90d_put_delta6,IV_90d_put_delta7,IV_90d_put_delta8,IV_90d_put_delta9
2022-08-22,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-08-23,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-08-24,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-08-25,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-08-26,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-08-29,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-08-30,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-08-31,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-01,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-02,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-06,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-07,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-08,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-09,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-12,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-13,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-14,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-15,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-16,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-19,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-20,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-21,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-22,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-23,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-26,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-27,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-28,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-29,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-09-30,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-10-03,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-10-04,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
2022-10-05,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.8105478222656248,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375,1.125004375
